tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
single_premium_7d,T0051,ETH,long,10000,10,1000,2026-02-26,2026-03-01,3,2027.9,1939.68,1835.46,-4.35,-9.49,1.05,YES,1987.34,1865.67,121.67,25000,591.09,8.44,-435.03,NO,1500,587.58,46.98,105.57,948.96,94.9,NO,-235.72
day_rate_14d,T0051,ETH,long,10000,10,1000,2026-02-26,2026-03-01,3,2027.9,1939.68,1835.46,-4.35,-9.49,1.05,YES,1987.34,1865.67,121.67,40000,1049.94,7.5,-435.03,NO,2400,940.13,321.41,183.69,948.96,94.9,NO,49.42
single_premium_7d,T0052,ETH,short,2500,10,250,2025-11-28,2025-12-01,3,3031.86,2798.3,3099,7.7,-2.21,0.7,YES,3092.5,3274.41,181.91,6250,112.94,6.45,192.59,NO,13.41,0,73.76,118.83,13.41,5.36,NO,22.13
day_rate_14d,T0052,ETH,short,2500,10,250,2025-11-28,2025-12-01,3,3031.86,2798.3,3099,7.7,-2.21,0.7,YES,3092.5,3274.41,181.91,10000,201.38,5.75,192.59,NO,21.45,0,61.65,130.94,21.45,8.58,NO,10.58
single_premium_7d,T0053,BTC,short,2500,20,125,2024-08-24,2024-08-27,3,64179.63,59439.64,65050.08,7.39,-1.36,0.69,YES,65463.22,69314,3850.78,6250,112.11,6.41,184.64,NO,0,0,73.21,111.42,0,0,NO,21.96
day_rate_14d,T0053,BTC,short,2500,20,125,2024-08-24,2024-08-27,3,64179.63,59439.64,65050.08,7.39,-1.36,0.69,YES,65463.22,69314,3850.78,10000,200.53,5.73,184.64,NO,0,0,61.39,123.25,0,0,NO,10.54
single_premium_7d,T0054,BTC,short,5000,20,250,2024-03-12,2024-03-19,7,71475.93,61906.27,73835.57,13.39,-3.3,0.59,YES,72905.45,77194,4288.56,12500,209.1,5.97,669.43,NO,162.66,0,298.71,370.72,162.66,65.07,NO,89.61
day_rate_14d,T0054,BTC,short,5000,20,250,2024-03-12,2024-03-19,7,71475.93,61906.27,73835.57,13.39,-3.3,0.59,YES,72905.45,77194,4288.56,20000,385.11,5.5,669.43,NO,260.26,0,275.08,394.36,165.07,66.03,NO,72.9
single_premium_7d,T0055,BTC,short,5000,5,1000,2025-09-07,2025-09-10,3,111129.61,113983.97,114362.1,-2.57,-2.91,0.35,YES,113352.2,120019.98,6667.78,12500,141.03,4.03,-128.42,NO,113.59,71.06,92.1,-149.47,113.59,11.36,NO,27.63
day_rate_14d,T0055,BTC,short,5000,5,1000,2025-09-07,2025-09-10,3,111129.61,113983.97,114362.1,-2.57,-2.91,0.35,YES,113352.2,120019.98,6667.78,20000,302.32,4.32,-128.42,NO,181.75,113.7,92.55,-107.27,145.44,14.54,NO,15.89
single_premium_7d,T0056,ETH,short,1000,20,50,2025-02-20,2025-03-06,14,2738.65,2202.42,2855.23,19.58,-4.26,0.58,YES,2793.42,2957.74,164.32,2500,41.23,5.89,195.8,NO,56.42,0,58.9,136.9,42.57,85.14,NO,17.67
day_rate_14d,T0056,ETH,short,1000,20,50,2025-02-20,2025-03-06,14,2738.65,2202.42,2855.23,19.58,-4.26,0.58,YES,2793.42,2957.74,164.32,4000,76.38,5.46,195.8,NO,90.27,0,109.11,86.69,42.57,85.14,NO,32.73
single_premium_7d,T0057,BTC,long,5000,20,250,2024-11-04,2024-11-07,3,67807.48,75920,66783.77,11.96,-1.51,0.37,YES,66451.33,62382.88,4068.45,12500,146.5,4.19,598.2,NO,0,0,95.67,502.53,0,0,NO,28.7
day_rate_14d,T0057,BTC,long,5000,20,250,2024-11-04,2024-11-07,3,67807.48,75920,66783.77,11.96,-1.51,0.37,YES,66451.33,62382.88,4068.45,20000,317.01,4.53,598.2,NO,0,0,97.04,501.16,0,0,NO,16.66
single_premium_7d,T0058,BTC,short,10000,10,1000,2024-03-26,2024-03-27,1,69992.4,69435.96,71789.85,0.8,-2.57,0.84,YES,71392.25,75591.79,4199.54,25000,484.59,6.92,79.5,NO,142.02,0,128.56,-49.06,142.02,14.2,NO,38.57
day_rate_14d,T0058,BTC,short,10000,10,1000,2024-03-26,2024-03-27,1,69992.4,69435.96,71789.85,0.8,-2.57,0.84,YES,71392.25,75591.79,4199.54,40000,837.01,5.98,79.5,NO,227.23,0,85.41,-5.91,227.23,22.72,NO,-13.24
single_premium_7d,T0059,BTC,long,2500,20,125,2025-06-22,2025-06-29,7,100996.87,108386.44,98225.01,7.32,-2.74,0.29,YES,98976.93,92917.12,6059.81,6250,53.54,3.06,182.92,NO,46.53,0,76.49,106.43,46.53,37.23,NO,22.95
day_rate_14d,T0059,BTC,long,2500,20,125,2025-06-22,2025-06-29,7,100996.87,108386.44,98225.01,7.32,-2.74,0.29,YES,98976.93,92917.12,6059.81,10000,127.39,3.64,182.92,NO,74.45,0,90.99,91.92,68.61,54.89,NO,24.11
single_premium_7d,T0060,BTC,long,1000,20,50,2025-11-20,2025-11-21,1,86536.88,85068.88,80524.65,-1.7,-6.95,0.44,YES,84806.14,79613.93,5192.21,2500,34.79,4.97,-50,YES,123.69,0,9.23,-26.2,69.48,100,YES,2.77
day_rate_14d,T0060,BTC,long,1000,20,50,2025-11-20,2025-11-21,1,86536.88,85068.88,80524.65,-1.7,-6.95,0.44,YES,84806.14,79613.93,5192.21,4000,71.44,5.1,-50,YES,197.9,0,7.29,-24.25,69.48,100,YES,-1.13
single_premium_7d,T0061,ETH,short,50000,5,10000,2025-05-04,2025-05-05,1,1809,1820.15,1850.21,-0.62,-2.28,0.9,YES,1845.18,1953.72,108.54,125000,2472.41,7.06,-308.18,NO,347.57,0,655.95,-964.13,347.57,3.48,NO,196.78
day_rate_14d,T0061,ETH,short,50000,5,10000,2025-05-04,2025-05-05,1,1809,1820.15,1850.21,-0.62,-2.28,0.9,YES,1845.18,1953.72,108.54,200000,4228.3,6.04,-308.18,NO,556.11,0,431.46,-739.64,556.11,5.56,NO,-66.88
single_premium_7d,T0062,BTC,long,1000,5,200,2025-01-29,2025-02-05,7,103747.25,96638.33,91178.01,-6.85,-12.12,0.43,YES,101672.31,95447.47,6224.84,2500,34.11,4.87,-68.52,NO,150,121.3,48.73,4.05,121.15,60.58,NO,8.55
day_rate_14d,T0062,BTC,long,1000,5,200,2025-01-29,2025-02-05,7,103747.25,96638.33,91178.01,-6.85,-12.12,0.43,YES,101672.31,95447.47,6224.84,4000,70.47,5.03,-68.52,NO,240,194.09,50.33,75.23,121.15,60.58,NO,5.4
single_premium_7d,T0063,BTC,long,500,20,25,2026-01-14,2026-01-21,7,96955.16,89363.71,87156,-7.83,-10.11,0.28,YES,95016.06,89198.75,5817.31,1250,9.98,2.85,-25,YES,75,72.87,14.26,19.47,50.53,100,YES,0.63
day_rate_14d,T0063,BTC,long,500,20,25,2026-01-14,2026-01-21,7,96955.16,89363.71,87156,-7.83,-10.11,0.28,YES,95016.06,89198.75,5817.31,2000,24.25,3.46,-25,YES,120,116.6,17.32,60.13,50.53,100,YES,-0.63
single_premium_7d,T0064,BTC,long,500,5,100,2024-05-20,2024-05-21,1,71432.17,70142.84,66057.03,-1.8,-7.52,0.58,YES,70003.53,65717.6,4285.93,1250,21.82,6.24,-9.02,NO,69.06,0,5.79,-14.81,37.62,37.62,NO,1.74
day_rate_14d,T0064,BTC,long,500,5,100,2024-05-20,2024-05-21,1,71432.17,70142.84,66057.03,-1.8,-7.52,0.58,YES,70003.53,65717.6,4285.93,2000,41.89,5.98,-9.02,NO,110.5,0,4.27,-13.3,37.62,37.62,NO,-0.66
single_premium_7d,T0065,ETH,long,25000,5,5000,2023-11-29,2023-12-02,3,2029.11,2165.76,2019.63,6.73,-0.47,0.62,YES,1988.53,1866.78,121.75,62500,1134.25,6.48,1683.62,NO,0,0,740.73,942.89,0,0,NO,222.22
day_rate_14d,T0065,ETH,long,25000,5,5000,2023-11-29,2023-12-02,3,2029.11,2165.76,2019.63,6.73,-0.47,0.62,YES,1988.53,1866.78,121.75,100000,2153.03,6.15,1683.62,NO,0,0,659.09,1024.53,0,0,NO,113.14
single_premium_7d,T0066,ETH,short,2500,5,500,2025-01-16,2025-01-23,7,3307.73,3338.67,3527,-0.94,-6.63,0.68,YES,3373.88,3572.35,198.46,6250,111.48,6.37,-23.38,NO,289.31,0,159.25,-182.64,165.73,33.15,NO,47.78
day_rate_14d,T0066,ETH,short,2500,5,500,2025-01-16,2025-01-23,7,3307.73,3338.67,3527,-0.94,-6.63,0.68,YES,3373.88,3572.35,198.46,10000,199.89,5.71,-23.38,NO,462.9,0,142.78,-166.16,165.73,33.15,NO,37.84
single_premium_7d,T0067,BTC,long,10000,10,1000,2025-09-25,2025-10-09,14,109035.72,121714.51,108623.7,11.63,-0.38,0.27,YES,106855.01,100312.86,6542.14,25000,186.62,2.67,1162.81,NO,0,0,266.6,896.21,0,0,NO,79.98
day_rate_14d,T0067,BTC,long,10000,10,1000,2025-09-25,2025-10-09,14,109035.72,121714.51,108623.7,11.63,-0.38,0.27,YES,106855.01,100312.86,6542.14,40000,462.43,3.3,1162.81,NO,0,0,660.62,502.19,0,0,NO,198.19
single_premium_7d,T0068,BTC,short,1000,3,333.3333333333333,2025-06-14,2025-06-17,3,105465.42,104590.44,109000,0.83,-3.35,0.35,YES,107574.73,113902.65,6327.93,2500,27.84,3.98,8.3,NO,33.79,0,18.18,-9.89,33.51,10.05,NO,5.45
day_rate_14d,T0068,BTC,short,1000,3,333.3333333333333,2025-06-14,2025-06-17,3,105465.42,104590.44,109000,0.83,-3.35,0.35,YES,107574.73,113902.65,6327.93,4000,59.97,4.28,8.3,NO,54.06,0,18.36,-10.06,33.51,10.05,NO,3.15
single_premium_7d,T0069,BTC,short,1000,3,333.3333333333333,2025-04-12,2025-04-15,3,85271.01,83629.78,86491.4,1.92,-1.43,0.58,YES,86976.43,92092.69,5116.26,2500,41.14,5.88,19.25,NO,0,0,26.87,-7.62,0,0,NO,8.06
day_rate_14d,T0069,BTC,short,1000,3,333.3333333333333,2025-04-12,2025-04-15,3,85271.01,83629.78,86491.4,1.92,-1.43,0.58,YES,86976.43,92092.69,5116.26,4000,76.28,5.45,19.25,NO,0,0,23.35,-4.1,0,0,NO,4.01
single_premium_7d,T0070,BTC,long,50000,10,5000,2023-12-14,2023-12-21,7,43027.77,43875.32,40508.01,1.97,-5.86,0.53,YES,42167.21,39585.55,2581.67,125000,2025.42,5.79,984.89,NO,4820.16,0,2893.46,-1908.57,2928.06,58.56,NO,868.04
day_rate_14d,T0070,BTC,long,50000,10,5000,2023-12-14,2023-12-21,7,43027.77,43875.32,40508.01,1.97,-5.86,0.53,YES,42167.21,39585.55,2581.67,200000,3972.99,5.68,984.89,NO,7712.25,0,2837.85,-1852.96,2928.06,58.56,NO,752.03
single_premium_7d,T0071,ETH,long,1000,3,333.3333333333333,2025-07-17,2025-07-18,1,3479.77,3549.67,3311.01,2.01,-4.85,0.64,YES,3410.17,3201.39,208.79,2500,46.44,6.63,20.09,NO,71.24,0,12.32,7.77,48.5,14.55,NO,3.7
day_rate_14d,T0071,ETH,long,1000,3,333.3333333333333,2025-07-17,2025-07-18,1,3479.77,3549.67,3311.01,2.01,-4.85,0.64,YES,3410.17,3201.39,208.79,4000,87.58,6.26,20.09,NO,113.99,0,8.94,11.15,48.5,14.55,NO,-1.39
single_premium_7d,T0072,ETH,long,25000,10,2500,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,62500,1400.45,8,223.44,NO,2614.68,0,371.55,-148.11,1545.87,61.83,NO,111.46
day_rate_14d,T0072,ETH,long,25000,10,2500,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,100000,2516.59,7.19,223.44,NO,4183.49,0,256.79,-33.36,1545.87,61.83,NO,-39.8
single_premium_7d,T0073,BTC,long,25000,3,8333.333333333334,2026-03-22,2026-03-23,1,67844.94,70874.23,67332.05,4.47,-0.76,0.52,YES,66488.04,62417.34,4070.7,62500,1004.92,5.74,1116.25,NO,0,0,266.61,849.64,0,0,NO,79.98
day_rate_14d,T0073,BTC,long,25000,3,8333.333333333334,2026-03-22,2026-03-23,1,67844.94,70874.23,67332.05,4.47,-0.76,0.52,YES,66488.04,62417.34,4070.7,100000,1975.72,5.64,1116.25,NO,0,0,201.6,914.65,0,0,NO,-31.25
single_premium_7d,T0074,BTC,long,5000,10,500,2025-06-14,2025-06-17,3,105465.42,104590.44,103363.3,-0.83,-1.99,0.35,YES,103356.11,97028.19,6327.93,12500,135.88,3.88,-41.48,NO,0,0,88.74,-130.22,0,0,NO,26.62
day_rate_14d,T0074,BTC,long,5000,10,500,2025-06-14,2025-06-17,3,105465.42,104590.44,103363.3,-0.83,-1.99,0.35,YES,103356.11,97028.19,6327.93,20000,300.87,4.3,-41.48,NO,0,0,92.1,-133.58,0,0,NO,15.81
single_premium_7d,T0075,BTC,short,25000,5,5000,2025-01-28,2025-01-29,1,101290,103747.25,104829.64,-2.43,-3.49,0.43,YES,103315.8,109393.2,6077.4,62500,839.48,4.8,-606.49,NO,934.1,266.22,222.72,-562.99,873.64,17.47,NO,66.82
day_rate_14d,T0075,BTC,short,25000,5,5000,2025-01-28,2025-01-29,1,101290,103747.25,104829.64,-2.43,-3.49,0.43,YES,103315.8,109393.2,6077.4,100000,1685.35,4.82,-606.49,NO,1494.56,425.96,171.97,-352.51,873.64,17.47,NO,-26.66
single_premium_7d,T0076,ETH,long,5000,5,1000,2023-12-01,2023-12-04,3,2088.4,2243.29,2045.99,7.42,-2.03,0.6,YES,2046.63,1921.33,125.3,12500,222.23,6.35,370.83,NO,3.84,0,145.13,225.71,3.84,0.38,NO,43.54
day_rate_14d,T0076,ETH,long,5000,5,1000,2023-12-01,2023-12-04,3,2088.4,2243.29,2045.99,7.42,-2.03,0.6,YES,2046.63,1921.33,125.3,20000,424.31,6.06,370.83,NO,6.15,0,129.89,240.94,6.15,0.61,NO,22.3
single_premium_7d,T0077,ETH,long,2500,5,500,2023-12-06,2023-12-09,3,2232.8,2341.28,2219.61,4.86,-0.59,0.61,YES,2188.14,2054.18,133.97,6250,112.8,6.45,121.46,NO,0,0,73.67,47.79,0,0,NO,22.1
day_rate_14d,T0077,ETH,long,2500,5,500,2023-12-06,2023-12-09,3,2232.8,2341.28,2219.61,4.86,-0.59,0.61,YES,2188.14,2054.18,133.97,10000,214.46,6.13,121.46,NO,0,0,65.65,55.81,0,0,NO,11.27
single_premium_7d,T0078,ETH,long,50000,20,2500,2025-10-11,2025-10-14,3,3750.6,4126.39,3648.28,10.02,-2.73,0.72,YES,3675.59,3450.55,225.04,125000,2490.83,7.12,5009.73,NO,910.12,0,1626.67,3383.07,910.12,36.4,NO,488
day_rate_14d,T0078,ETH,long,50000,20,2500,2025-10-11,2025-10-14,3,3750.6,4126.39,3648.28,10.02,-2.73,0.72,YES,3675.59,3450.55,225.04,200000,4608.3,6.58,5009.73,NO,1456.19,0,1410.7,3599.03,1364.05,54.56,NO,242.17
single_premium_7d,T0079,BTC,long,5000,10,500,2024-12-21,2024-12-24,3,97230.08,98594.47,92360.91,1.4,-5.01,0.46,YES,95285.48,89451.67,5833.8,12500,183,5.23,70.16,NO,375.99,0,119.51,-49.35,250.39,50.08,NO,35.85
day_rate_14d,T0079,BTC,long,5000,10,500,2024-12-21,2024-12-24,3,97230.08,98594.47,92360.91,1.4,-5.01,0.46,YES,95285.48,89451.67,5833.8,20000,370.02,5.29,70.16,NO,601.58,0,113.27,-43.11,250.39,50.08,NO,19.44
single_premium_7d,T0080,BTC,long,500,20,25,2025-06-29,2025-06-30,1,108386.44,107173.21,106724.76,-1.12,-1.53,0.32,YES,106218.71,99715.52,6503.19,1250,12.04,3.44,-5.6,NO,0,0,3.19,-8.79,0,0,NO,0.96
day_rate_14d,T0080,BTC,long,500,20,25,2025-06-29,2025-06-30,1,108386.44,107173.21,106724.76,-1.12,-1.53,0.32,YES,106218.71,99715.52,6503.19,2000,27.66,3.95,-5.6,NO,0,0,2.82,-8.42,0,0,NO,-0.44
single_premium_7d,T0081,BTC,long,10000,50,200,2025-04-26,2025-04-27,1,94666.64,93780.57,93654.77,-0.94,-1.07,0.57,YES,92773.31,87093.31,5680,25000,427.63,6.11,-93.6,NO,0,0,113.45,-207.05,0,0,NO,34.04
day_rate_14d,T0081,BTC,long,10000,50,200,2025-04-26,2025-04-27,1,94666.64,93780.57,93654.77,-0.94,-1.07,0.57,YES,92773.31,87093.31,5680,40000,825.61,5.9,-93.6,NO,0,0,84.25,-177.85,0,0,NO,-13.06
single_premium_7d,T0082,ETH,long,500,10,50,2024-11-22,2024-11-25,3,3331.77,3414.72,3260.78,2.49,-2.13,0.75,YES,3265.13,3065.23,199.91,1250,25.41,7.26,12.45,NO,1.63,0,16.6,-4.15,1.63,3.27,NO,4.98
day_rate_14d,T0082,ETH,long,500,10,50,2024-11-22,2024-11-25,3,3331.77,3414.72,3260.78,2.49,-2.13,0.75,YES,3265.13,3065.23,199.91,2000,46.77,6.68,12.45,NO,2.61,0,14.32,-1.87,2.61,5.23,NO,2.46
single_premium_7d,T0083,BTC,short,1000,20,50,2026-02-07,2026-02-10,3,69244.74,68803.65,72232.17,0.64,-4.31,0.81,YES,70629.63,74784.32,4154.68,2500,47.79,6.83,6.37,NO,57.86,0,31.21,-24.84,43.14,86.29,NO,9.36
day_rate_14d,T0083,BTC,short,1000,20,50,2026-02-07,2026-02-10,3,69244.74,68803.65,72232.17,0.64,-4.31,0.81,YES,70629.63,74784.32,4154.68,4000,83.09,5.94,6.37,NO,92.57,0,25.44,-19.07,43.14,86.29,NO,4.37
single_premium_7d,T0084,ETH,long,500,50,10,2025-01-26,2025-01-27,1,3231.48,3181.93,3001,-1.53,-7.13,0.62,YES,3166.85,2972.96,193.89,1250,22.82,6.52,-10,YES,64.15,0,6.05,-13.72,35.66,100,YES,1.82
day_rate_14d,T0084,ETH,long,500,50,10,2025-01-26,2025-01-27,1,3231.48,3181.93,3001,-1.53,-7.13,0.62,YES,3166.85,2972.96,193.89,2000,43.24,6.18,-10,YES,102.65,0,4.41,-12.08,35.66,100,YES,-0.68
single_premium_7d,T0085,BTC,short,5000,10,500,2025-06-05,2025-06-19,14,101570.2,104671.9,110651.12,-3.05,-8.94,0.36,YES,103601.6,109695.82,6094.21,12500,145.14,4.15,-152.69,NO,750,131.72,207.34,-228.31,447.03,89.41,NO,55.62
day_rate_14d,T0085,BTC,short,5000,10,500,2025-06-05,2025-06-19,14,101570.2,104671.9,110651.12,-3.05,-8.94,0.36,YES,103601.6,109695.82,6094.21,20000,307.82,4.4,-152.69,NO,1200,210.75,439.75,-381.68,447.03,89.41,NO,121.39
single_premium_7d,T0086,ETH,short,100000,20,5000,2025-10-12,2025-11-11,30,4156.21,3416.54,4295.57,17.8,-3.35,0.79,YES,4239.33,4488.71,249.37,250000,4740.22,6.77,17796.74,NO,3382.64,0,6771.75,11024.99,3353.05,67.06,NO,2031.52
day_rate_14d,T0086,ETH,short,100000,20,5000,2025-10-12,2025-11-11,30,4156.21,3416.54,4295.57,17.8,-3.35,0.79,YES,4239.33,4488.71,249.37,400000,8272.83,5.91,17796.74,NO,5412.22,0,11818.32,5978.42,3353.05,67.06,NO,3545.5
single_premium_7d,T0087,BTC,long,250000,3,83333.33333333333,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,625000,9504.41,5.43,9583.59,NO,0,0,6206.96,3376.63,0,0,NO,1862.09
day_rate_14d,T0087,BTC,long,250000,3,83333.33333333333,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,1000000,18999.26,5.43,9583.59,NO,0,0,5816.1,3767.49,0,0,NO,998.43
single_premium_7d,T0088,ETH,short,2500,20,125,2026-01-18,2026-01-21,3,3282.55,2979.6,3367.65,9.23,-2.59,0.38,YES,3348.2,3545.15,196.95,6250,75.33,4.3,230.73,NO,37.03,0,49.19,181.53,37.03,29.62,NO,14.76
day_rate_14d,T0088,ETH,short,2500,20,125,2026-01-18,2026-01-21,3,3282.55,2979.6,3367.65,9.23,-2.59,0.38,YES,3348.2,3545.15,196.95,10000,157.55,4.5,230.73,NO,59.25,0,48.23,182.5,59.25,47.4,NO,8.28
single_premium_7d,T0089,ETH,long,1000,5,200,2023-12-15,2023-12-22,7,2220.31,2326.35,2115.22,4.78,-4.73,0.53,YES,2175.9,2042.69,133.22,2500,41.02,5.86,47.76,NO,68.33,0,58.61,-10.85,47.33,23.67,NO,17.58
day_rate_14d,T0089,ETH,long,1000,5,200,2023-12-15,2023-12-22,7,2220.31,2326.35,2115.22,4.78,-4.73,0.53,YES,2175.9,2042.69,133.22,4000,80.17,5.73,47.76,NO,109.32,0,57.27,-9.51,47.33,23.67,NO,15.18
single_premium_7d,T0090,BTC,long,5000,5,1000,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,12500,268.91,7.68,-373.1,NO,740.93,682.75,0,309.65,396.37,39.64,NO,-149.38
day_rate_14d,T0090,BTC,long,5000,5,1000,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,20000,487.89,6.97,-373.1,NO,1185.49,1092.4,149.35,569.95,396.37,39.64,NO,-9.81
single_premium_7d,T0091,BTC,short,10000,3,3333.3333333333335,2025-12-07,2025-12-14,7,90402.29,88171.61,94640.66,2.47,-4.69,0.48,YES,92210.34,97634.47,5424.14,25000,368.27,5.26,246.75,NO,672.09,0,526.09,-279.34,468.83,14.07,NO,157.83
day_rate_14d,T0091,BTC,short,10000,3,3333.3333333333335,2025-12-07,2025-12-14,7,90402.29,88171.61,94640.66,2.47,-4.69,0.48,YES,92210.34,97634.47,5424.14,40000,713.48,5.1,246.75,NO,1075.34,0,509.63,-262.88,468.83,14.07,NO,135.05
single_premium_7d,T0092,BTC,long,50000,10,5000,2025-11-08,2025-11-11,3,102285.57,103009.35,101372.58,0.71,-0.89,0.46,YES,100239.86,94102.72,6137.13,125000,1817.1,5.19,353.8,NO,0,0,1186.68,-832.88,0,0,NO,356
day_rate_14d,T0092,BTC,long,50000,10,5000,2025-11-08,2025-11-11,3,102285.57,103009.35,101372.58,0.71,-0.89,0.46,YES,100239.86,94102.72,6137.13,200000,3682.03,5.26,353.8,NO,0,0,1127.15,-773.35,0,0,NO,193.49
single_premium_7d,T0093,ETH,long,2500,10,250,2024-03-31,2024-04-30,30,3645.48,3011.4,2850,-17.39,-21.82,0.79,YES,3572.57,3353.84,218.73,6250,130.62,7.46,-250,YES,375,375,186.59,-246.43,375,100,YES,37.23
day_rate_14d,T0093,ETH,long,2500,10,250,2024-03-31,2024-04-30,30,3645.48,3011.4,2850,-17.39,-21.82,0.79,YES,3572.57,3353.84,218.73,10000,238.69,6.82,-250,YES,600,600,340.98,-175.82,545.52,100,YES,72.3
single_premium_7d,T0094,BTC,long,5000,20,250,2025-04-07,2025-04-10,3,79140.01,79552.34,74420.69,0.52,-5.96,0.54,YES,77557.21,72808.81,4748.4,12500,207.39,5.93,-250,YES,495.41,0,135.44,-109.39,298.16,100,YES,40.63
day_rate_14d,T0094,BTC,long,5000,20,250,2025-04-07,2025-04-10,3,79140.01,79552.34,74420.69,0.52,-5.96,0.54,YES,77557.21,72808.81,4748.4,20000,403.99,5.77,-250,YES,792.65,0,123.67,-97.62,298.16,100,YES,21.23
single_premium_7d,T0095,ETH,long,5000,5,1000,2024-04-07,2024-05-07,30,3453.67,3005.78,2814.12,-12.97,-18.52,0.78,YES,3384.6,3177.38,207.22,12500,259.82,7.42,-648.43,NO,750,750,371.17,-269.6,750,75,NO,73.85
day_rate_14d,T0095,ETH,long,5000,5,1000,2024-04-07,2024-05-07,30,3453.67,3005.78,2814.12,-12.97,-18.52,0.78,YES,3384.6,3177.38,207.22,20000,475.45,6.79,-648.43,NO,1200,1200,679.22,-127.64,925.9,92.59,NO,143.76
single_premium_7d,T0096,ETH,short,5000,10,500,2025-12-25,2025-12-28,3,2902.34,2948.92,2991.8,-1.6,-3.08,0.61,YES,2960.39,3134.53,174.14,12500,211.69,6.05,-80.25,NO,135.29,0,138.25,-218.49,135.29,27.06,NO,41.47
day_rate_14d,T0096,ETH,short,5000,10,500,2025-12-25,2025-12-28,3,2902.34,2948.92,2991.8,-1.6,-3.08,0.61,YES,2960.39,3134.53,174.14,20000,387.92,5.54,-80.25,NO,216.47,0,118.75,-199,154.12,30.82,NO,20.39
single_premium_7d,T0097,ETH,long,500,3,166.66666666666666,2023-11-01,2023-11-15,14,1847.74,2059.38,1777,11.45,-3.83,0.55,YES,1810.79,1699.92,110.86,1250,20.95,5.99,57.27,NO,22.86,0,29.93,27.34,19.14,11.49,NO,8.98
day_rate_14d,T0097,ETH,long,500,3,166.66666666666666,2023-11-01,2023-11-15,14,1847.74,2059.38,1777,11.45,-3.83,0.55,YES,1810.79,1699.92,110.86,2000,40.69,5.81,57.27,NO,36.57,0,58.12,-0.85,19.14,11.49,NO,17.44
single_premium_7d,T0098,BTC,long,500,20,25,2023-11-02,2023-11-05,3,34950,35035.42,34100,0.24,-2.43,0.55,YES,34251,32154,2097,1250,20.95,5.99,1.22,NO,5.4,0,13.68,-12.46,5.4,21.6,NO,4.1
day_rate_14d,T0098,BTC,long,500,20,25,2023-11-02,2023-11-05,3,34950,35035.42,34100,0.24,-2.43,0.55,YES,34251,32154,2097,2000,40.69,5.81,1.22,NO,8.64,0,12.45,-11.23,8.64,34.56,NO,2.14
single_premium_7d,T0099,BTC,short,2500,5,500,2025-05-26,2025-06-02,7,109464.32,105904.94,110829.42,3.25,-1.25,0.35,YES,111653.61,118221.47,6567.86,6250,70.04,4,81.29,NO,0,0,100.06,-18.77,0,0,NO,30.02
day_rate_14d,T0099,BTC,short,2500,5,500,2025-05-26,2025-06-02,7,109464.32,105904.94,110829.42,3.25,-1.25,0.35,YES,111653.61,118221.47,6567.86,10000,150.52,4.3,81.29,NO,0,0,107.51,-26.22,0,0,NO,28.49
single_premium_7d,T0100,BTC,short,5000,20,250,2024-10-30,2024-11-02,3,72322.91,69358.94,72948.6,4.1,-0.87,0.38,YES,73769.37,78108.74,4339.37,12500,151.92,4.34,204.91,NO,0,0,99.21,105.7,0,0,NO,29.76
day_rate_14d,T0100,BTC,short,5000,20,250,2024-10-30,2024-11-02,3,72322.91,69358.94,72948.6,4.1,-0.87,0.38,YES,73769.37,78108.74,4339.37,20000,316.75,4.52,204.91,NO,0,0,96.96,107.95,0,0,NO,16.65
single_premium_7d,T0101,BTC,long,5000,5,1000,2025-07-13,2025-07-14,1,119130.81,119863.71,117238.69,0.62,-1.59,0.3,YES,116748.19,109600.35,7147.85,12500,110.29,3.15,30.76,NO,0,0,29.26,1.5,0,0,NO,8.78
day_rate_14d,T0101,BTC,long,5000,5,1000,2025-07-13,2025-07-14,1,119130.81,119863.71,117238.69,0.62,-1.59,0.3,YES,116748.19,109600.35,7147.85,20000,260.11,3.72,30.76,NO,0,0,26.54,4.22,0,0,NO,-4.11
