tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
day_rate_14d,T0051,ETH,long,5000,10,500,2026-02-26,2026-03-01,3,2027.9,1939.68,1835.46,-4.35,-9.49,1.05,YES,1987.34,1865.67,121.67,20000,524.97,7.5,-217.52,NO,1200,470.06,160.7,91.84,474.48,94.9,NO,24.71
single_premium_7d,T0052,ETH,short,1000,10,100,2025-11-28,2025-12-05,7,3031.86,3022.61,3241.57,0.31,-6.92,0.7,YES,3092.5,3274.41,181.91,2500,45.18,6.45,3.05,NO,122.92,0,64.54,-61.49,69.17,69.17,NO,19.36
day_rate_14d,T0052,ETH,short,1000,10,100,2025-11-28,2025-12-05,7,3031.86,3022.61,3241.57,0.31,-6.92,0.7,YES,3092.5,3274.41,181.91,4000,80.55,5.75,3.05,NO,196.68,0,57.54,-54.49,69.17,69.17,NO,15.25
single_premium_7d,T0053,BTC,short,1000,20,50,2024-08-24,2024-08-27,3,64179.63,59439.64,65050.08,7.39,-1.36,0.69,YES,65463.22,69314,3850.78,2500,44.84,6.41,73.86,NO,0,0,29.29,44.57,0,0,NO,8.79
day_rate_14d,T0053,BTC,short,1000,20,50,2024-08-24,2024-08-27,3,64179.63,59439.64,65050.08,7.39,-1.36,0.69,YES,65463.22,69314,3850.78,4000,80.21,5.73,73.86,NO,0,0,24.55,49.3,0,0,NO,4.22
single_premium_7d,T0054,BTC,short,2500,20,125,2024-03-12,2024-03-19,7,71475.93,61906.27,73835.57,13.39,-3.3,0.59,YES,72905.45,77194,4288.56,6250,104.55,5.97,334.72,NO,81.33,0,149.36,185.36,81.33,65.07,NO,44.81
day_rate_14d,T0054,BTC,short,2500,20,125,2024-03-12,2024-03-19,7,71475.93,61906.27,73835.57,13.39,-3.3,0.59,YES,72905.45,77194,4288.56,10000,192.55,5.5,334.72,NO,130.13,0,137.54,197.18,82.53,66.03,NO,36.45
single_premium_7d,T0055,BTC,short,2500,5,500,2025-09-07,2025-09-14,7,111129.61,115314.13,116833.25,-3.77,-5.13,0.35,YES,113352.2,120019.98,6667.78,6250,70.52,4.03,-94.14,NO,195.78,110.34,100.74,-84.54,128.31,25.66,NO,24.7
day_rate_14d,T0055,BTC,short,2500,5,500,2025-09-07,2025-09-14,7,111129.61,115314.13,116833.25,-3.77,-5.13,0.35,YES,113352.2,120019.98,6667.78,10000,151.16,4.32,-94.14,NO,313.24,176.54,107.97,-25.56,128.31,25.66,NO,23.56
single_premium_7d,T0056,ETH,short,500,20,25,2025-02-20,2025-03-06,14,2738.65,2202.42,2855.23,19.58,-4.26,0.58,YES,2793.42,2957.74,164.32,1250,20.62,5.89,97.9,NO,28.21,0,29.45,68.45,21.28,85.14,NO,8.84
day_rate_14d,T0056,ETH,short,500,20,25,2025-02-20,2025-03-06,14,2738.65,2202.42,2855.23,19.58,-4.26,0.58,YES,2793.42,2957.74,164.32,2000,38.19,5.46,97.9,NO,45.14,0,54.56,43.34,21.28,85.14,NO,16.37
single_premium_7d,T0057,BTC,long,2500,20,125,2024-11-04,2024-11-11,7,67807.48,88770.73,66783.77,30.92,-1.51,0.37,YES,66451.33,62382.88,4068.45,6250,73.25,4.19,772.9,NO,0,0,104.64,668.25,0,0,NO,31.39
day_rate_14d,T0057,BTC,long,2500,20,125,2024-11-04,2024-11-11,7,67807.48,88770.73,66783.77,30.92,-1.51,0.37,YES,66451.33,62382.88,4068.45,10000,158.51,4.53,772.9,NO,0,0,113.22,659.68,0,0,NO,30
single_premium_7d,T0058,BTC,short,5000,10,500,2024-03-26,2024-03-27,1,69992.4,69435.96,71789.85,0.8,-2.57,0.84,YES,71392.25,75591.79,4199.54,12500,242.29,6.92,39.75,NO,71.01,0,64.28,-24.53,71.01,14.2,NO,19.28
day_rate_14d,T0058,BTC,short,5000,10,500,2024-03-26,2024-03-27,1,69992.4,69435.96,71789.85,0.8,-2.57,0.84,YES,71392.25,75591.79,4199.54,20000,418.5,5.98,39.75,NO,113.61,0,42.7,-2.95,113.61,22.72,NO,-6.62
single_premium_7d,T0059,BTC,long,1000,20,50,2025-06-22,2025-07-06,14,100996.87,109217.98,98225.01,8.14,-2.74,0.29,YES,98976.93,92917.12,6059.81,2500,21.42,3.06,81.4,NO,18.61,0,30.59,50.81,18.61,37.23,NO,9.18
day_rate_14d,T0059,BTC,long,1000,20,50,2025-06-22,2025-07-06,14,100996.87,109217.98,98225.01,8.14,-2.74,0.29,YES,98976.93,92917.12,6059.81,4000,50.96,3.64,81.4,NO,29.78,0,72.8,8.6,27.45,54.89,NO,21.84
single_premium_7d,T0060,BTC,long,1000,20,50,2025-11-20,2025-11-21,1,86536.88,85068.88,80524.65,-1.7,-6.95,0.44,YES,84806.14,79613.93,5192.21,2500,34.79,4.97,-50,YES,123.69,0,9.23,-26.2,69.48,100,YES,2.77
day_rate_14d,T0060,BTC,long,1000,20,50,2025-11-20,2025-11-21,1,86536.88,85068.88,80524.65,-1.7,-6.95,0.44,YES,84806.14,79613.93,5192.21,4000,71.44,5.1,-50,YES,197.9,0,7.29,-24.25,69.48,100,YES,-1.13
single_premium_7d,T0061,BTC,short,10000,5,2000,2025-05-04,2025-05-05,1,94272.55,94733.99,96312.51,-0.49,-2.16,0.54,YES,96158,101814.35,5656.35,25000,394.89,5.64,-48.95,NO,40.97,0,104.77,-153.72,40.97,2.05,NO,31.43
day_rate_14d,T0061,BTC,short,10000,5,2000,2025-05-04,2025-05-05,1,94272.55,94733.99,96312.51,-0.49,-2.16,0.54,YES,96158,101814.35,5656.35,40000,744.31,5.32,-48.95,NO,65.56,0,75.95,-124.9,65.56,3.28,NO,-11.77
single_premium_7d,T0062,BTC,long,1000,5,200,2025-01-29,2025-02-05,7,103747.25,96638.33,91178.01,-6.85,-12.12,0.43,YES,101672.31,95447.47,6224.84,2500,34.11,4.87,-68.52,NO,150,121.3,48.73,4.05,121.15,60.58,NO,8.55
day_rate_14d,T0062,BTC,long,1000,5,200,2025-01-29,2025-02-05,7,103747.25,96638.33,91178.01,-6.85,-12.12,0.43,YES,101672.31,95447.47,6224.84,4000,70.47,5.03,-68.52,NO,240,194.09,50.33,75.23,121.15,60.58,NO,5.4
single_premium_7d,T0063,BTC,long,500,20,25,2026-01-14,2026-01-21,7,96955.16,89363.71,87156,-7.83,-10.11,0.28,YES,95016.06,89198.75,5817.31,1250,9.98,2.85,-25,YES,75,72.87,14.26,19.47,50.53,100,YES,0.63
day_rate_14d,T0063,BTC,long,500,20,25,2026-01-14,2026-01-21,7,96955.16,89363.71,87156,-7.83,-10.11,0.28,YES,95016.06,89198.75,5817.31,2000,24.25,3.46,-25,YES,120,116.6,17.32,60.13,50.53,100,YES,-0.63
single_premium_7d,T0064,BTC,long,500,5,100,2024-05-20,2024-05-21,1,71432.17,70142.84,66057.03,-1.8,-7.52,0.58,YES,70003.53,65717.6,4285.93,1250,21.82,6.24,-9.02,NO,69.06,0,5.79,-14.81,37.62,37.62,NO,1.74
day_rate_14d,T0064,BTC,long,500,5,100,2024-05-20,2024-05-21,1,71432.17,70142.84,66057.03,-1.8,-7.52,0.58,YES,70003.53,65717.6,4285.93,2000,41.89,5.98,-9.02,NO,110.5,0,4.27,-13.3,37.62,37.62,NO,-0.66
single_premium_7d,T0065,ETH,long,10000,5,2000,2023-11-29,2023-12-06,7,2029.11,2232.8,2019.63,10.04,-0.47,0.62,YES,1988.53,1866.78,121.75,25000,453.7,6.48,1003.84,NO,0,0,648.14,355.7,0,0,NO,194.44
day_rate_14d,T0065,ETH,long,10000,5,2000,2023-11-29,2023-12-06,7,2029.11,2232.8,2019.63,10.04,-0.47,0.62,YES,1988.53,1866.78,121.75,40000,861.21,6.15,1003.84,NO,0,0,615.15,388.69,0,0,NO,163.02
single_premium_7d,T0066,ETH,short,1000,5,200,2025-01-16,2025-01-23,7,3307.73,3338.67,3527,-0.94,-6.63,0.68,YES,3373.88,3572.35,198.46,2500,44.59,6.37,-9.35,NO,115.73,0,63.7,-73.06,66.29,33.15,NO,19.11
day_rate_14d,T0066,ETH,short,1000,5,200,2025-01-16,2025-01-23,7,3307.73,3338.67,3527,-0.94,-6.63,0.68,YES,3373.88,3572.35,198.46,4000,79.95,5.71,-9.35,NO,185.16,0,57.11,-66.46,66.29,33.15,NO,15.13
single_premium_7d,T0067,BTC,long,5000,10,500,2025-09-25,2025-10-09,14,109035.72,121714.51,108623.7,11.63,-0.38,0.27,YES,106855.01,100312.86,6542.14,12500,93.31,2.67,581.41,NO,0,0,133.3,448.11,0,0,NO,39.99
day_rate_14d,T0067,BTC,long,5000,10,500,2025-09-25,2025-10-09,14,109035.72,121714.51,108623.7,11.63,-0.38,0.27,YES,106855.01,100312.86,6542.14,20000,231.22,3.3,581.41,NO,0,0,330.31,251.09,0,0,NO,99.09
single_premium_7d,T0068,BTC,short,500,3,166.66666666666666,2025-06-14,2025-06-17,3,105465.42,104590.44,109000,0.83,-3.35,0.35,YES,107574.73,113902.65,6327.93,1250,13.92,3.98,4.15,NO,16.89,0,9.09,-4.94,16.76,10.05,NO,2.73
day_rate_14d,T0068,BTC,short,500,3,166.66666666666666,2025-06-14,2025-06-17,3,105465.42,104590.44,109000,0.83,-3.35,0.35,YES,107574.73,113902.65,6327.93,2000,29.98,4.28,4.15,NO,27.03,0,9.18,-5.03,16.76,10.05,NO,1.58
single_premium_7d,T0069,BTC,short,1000,3,333.3333333333333,2025-04-12,2025-04-19,7,85271.01,85074.99,86491.4,0.23,-1.43,0.58,YES,86976.43,92092.69,5116.26,2500,41.14,5.88,2.3,NO,0,0,58.77,-56.47,0,0,NO,17.63
day_rate_14d,T0069,BTC,short,1000,3,333.3333333333333,2025-04-12,2025-04-19,7,85271.01,85074.99,86491.4,0.23,-1.43,0.58,YES,86976.43,92092.69,5116.26,4000,76.28,5.45,2.3,NO,0,0,54.48,-52.19,0,0,NO,14.44
single_premium_7d,T0070,BTC,long,10000,10,1000,2023-12-14,2023-12-21,7,43027.77,43875.32,40508.01,1.97,-5.86,0.53,YES,42167.21,39585.55,2581.67,25000,405.08,5.79,196.98,NO,964.03,0,578.69,-381.71,585.61,58.56,NO,173.61
day_rate_14d,T0070,BTC,long,10000,10,1000,2023-12-14,2023-12-21,7,43027.77,43875.32,40508.01,1.97,-5.86,0.53,YES,42167.21,39585.55,2581.67,40000,794.6,5.68,196.98,NO,1542.45,0,567.57,-370.59,585.61,58.56,NO,150.41
single_premium_7d,T0071,ETH,long,1000,3,333.3333333333333,2025-07-17,2025-07-20,3,3479.77,3758.6,3311.01,8.01,-4.85,0.64,YES,3410.17,3201.39,208.79,2500,46.44,6.63,80.13,NO,71.24,0,30.33,49.8,48.5,14.55,NO,9.1
day_rate_14d,T0071,ETH,long,1000,3,333.3333333333333,2025-07-17,2025-07-20,3,3479.77,3758.6,3311.01,8.01,-4.85,0.64,YES,3410.17,3201.39,208.79,4000,87.58,6.26,80.13,NO,113.99,0,26.81,53.32,48.5,14.55,NO,4.6
single_premium_7d,T0072,ETH,long,10000,10,1000,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,25000,560.18,8,89.37,NO,1045.87,0,148.62,-59.25,618.35,61.83,NO,44.59
day_rate_14d,T0072,ETH,long,10000,10,1000,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,40000,1006.63,7.19,89.37,NO,1673.4,0,102.72,-13.34,618.35,61.83,NO,-15.92
single_premium_7d,T0073,BTC,long,10000,3,3333.3333333333335,2026-03-22,2026-03-23,1,67844.94,70874.23,67332.05,4.47,-0.76,0.52,YES,66488.04,62417.34,4070.7,25000,401.97,5.74,446.5,NO,0,0,106.64,339.86,0,0,NO,31.99
day_rate_14d,T0073,BTC,long,10000,3,3333.3333333333335,2026-03-22,2026-03-23,1,67844.94,70874.23,67332.05,4.47,-0.76,0.52,YES,66488.04,62417.34,4070.7,40000,790.29,5.64,446.5,NO,0,0,80.64,365.86,0,0,NO,-12.5
single_premium_7d,T0074,BTC,long,2500,10,250,2025-06-14,2025-06-17,3,105465.42,104590.44,103363.3,-0.83,-1.99,0.35,YES,103356.11,97028.19,6327.93,6250,67.94,3.88,-20.74,NO,0,0,44.37,-65.11,0,0,NO,13.31
day_rate_14d,T0074,BTC,long,2500,10,250,2025-06-14,2025-06-17,3,105465.42,104590.44,103363.3,-0.83,-1.99,0.35,YES,103356.11,97028.19,6327.93,10000,150.43,4.3,-20.74,NO,0,0,46.05,-66.79,0,0,NO,7.91
single_premium_7d,T0075,BTC,short,5000,5,1000,2025-01-28,2025-01-29,1,101290,103747.25,104829.64,-2.43,-3.49,0.43,YES,103315.8,109393.2,6077.4,12500,167.9,4.8,-121.3,NO,186.82,53.24,44.54,-112.6,174.73,17.47,NO,13.36
day_rate_14d,T0075,BTC,short,5000,5,1000,2025-01-28,2025-01-29,1,101290,103747.25,104829.64,-2.43,-3.49,0.43,YES,103315.8,109393.2,6077.4,20000,337.07,4.82,-121.3,NO,298.91,85.19,34.39,-70.5,174.73,17.47,NO,-5.33
single_premium_7d,T0076,ETH,long,2500,5,500,2023-12-01,2023-12-04,3,2088.4,2243.29,2045.99,7.42,-2.03,0.6,YES,2046.63,1921.33,125.3,6250,111.11,6.35,185.42,NO,1.92,0,72.56,112.85,1.92,0.38,NO,21.77
day_rate_14d,T0076,ETH,long,2500,5,500,2023-12-01,2023-12-04,3,2088.4,2243.29,2045.99,7.42,-2.03,0.6,YES,2046.63,1921.33,125.3,10000,212.15,6.06,185.42,NO,3.07,0,64.95,120.47,3.07,0.61,NO,11.15
single_premium_7d,T0077,ETH,long,1000,5,200,2023-12-06,2023-12-09,3,2232.8,2341.28,2219.61,4.86,-0.59,0.61,YES,2188.14,2054.18,133.97,2500,45.12,6.45,48.58,NO,0,0,29.47,19.12,0,0,NO,8.84
day_rate_14d,T0077,ETH,long,1000,5,200,2023-12-06,2023-12-09,3,2232.8,2341.28,2219.61,4.86,-0.59,0.61,YES,2188.14,2054.18,133.97,4000,85.78,6.13,48.58,NO,0,0,26.26,22.32,0,0,NO,4.51
single_premium_7d,T0078,BTC,long,10000,20,500,2025-10-11,2025-10-18,7,110768.89,107208.91,103516.75,-3.21,-6.55,0.4,YES,108553.51,101907.38,6646.13,25000,317.96,4.54,-500,YES,1136.77,303.47,454.23,-472.15,654.71,100,YES,121.09
day_rate_14d,T0078,BTC,long,10000,20,500,2025-10-11,2025-10-18,7,110768.89,107208.91,103516.75,-3.21,-6.55,0.4,YES,108553.51,101907.38,6646.13,40000,671.04,4.79,-500,YES,1818.84,485.55,479.31,-315.15,654.71,100,YES,119.52
single_premium_7d,T0079,BTC,long,2500,10,250,2024-12-21,2024-12-24,3,97230.08,98594.47,92360.91,1.4,-5.01,0.46,YES,95285.48,89451.67,5833.8,6250,91.5,5.23,35.08,NO,187.99,0,59.75,-24.67,125.2,50.08,NO,17.93
day_rate_14d,T0079,BTC,long,2500,10,250,2024-12-21,2024-12-24,3,97230.08,98594.47,92360.91,1.4,-5.01,0.46,YES,95285.48,89451.67,5833.8,10000,185.01,5.29,35.08,NO,300.79,0,56.64,-21.55,125.2,50.08,NO,9.72
single_premium_7d,T0080,BTC,long,500,20,25,2025-06-29,2025-06-30,1,108386.44,107173.21,106724.76,-1.12,-1.53,0.32,YES,106218.71,99715.52,6503.19,1250,12.04,3.44,-5.6,NO,0,0,3.19,-8.79,0,0,NO,0.96
day_rate_14d,T0080,BTC,long,500,20,25,2025-06-29,2025-06-30,1,108386.44,107173.21,106724.76,-1.12,-1.53,0.32,YES,106218.71,99715.52,6503.19,2000,27.66,3.95,-5.6,NO,0,0,2.82,-8.42,0,0,NO,-0.44
single_premium_7d,T0081,BTC,long,5000,50,100,2025-04-26,2025-04-27,1,94666.64,93780.57,93654.77,-0.94,-1.07,0.57,YES,92773.31,87093.31,5680,12500,213.81,6.11,-46.8,NO,0,0,56.73,-103.53,0,0,NO,17.02
day_rate_14d,T0081,BTC,long,5000,50,100,2025-04-26,2025-04-27,1,94666.64,93780.57,93654.77,-0.94,-1.07,0.57,YES,92773.31,87093.31,5680,20000,412.81,5.9,-46.8,NO,0,0,42.12,-88.92,0,0,NO,-6.53
single_premium_7d,T0082,ETH,long,500,10,50,2024-11-22,2024-11-25,3,3331.77,3414.72,3260.78,2.49,-2.13,0.75,YES,3265.13,3065.23,199.91,1250,25.41,7.26,12.45,NO,1.63,0,16.6,-4.15,1.63,3.27,NO,4.98
day_rate_14d,T0082,ETH,long,500,10,50,2024-11-22,2024-11-25,3,3331.77,3414.72,3260.78,2.49,-2.13,0.75,YES,3265.13,3065.23,199.91,2000,46.77,6.68,12.45,NO,2.61,0,14.32,-1.87,2.61,5.23,NO,2.46
single_premium_7d,T0083,BTC,short,500,20,25,2026-02-07,2026-02-10,3,69244.74,68803.65,72232.17,0.64,-4.31,0.81,YES,70629.63,74784.32,4154.68,1250,23.9,6.83,3.19,NO,28.93,0,15.6,-12.42,21.57,86.29,NO,4.68
day_rate_14d,T0083,BTC,short,500,20,25,2026-02-07,2026-02-10,3,69244.74,68803.65,72232.17,0.64,-4.31,0.81,YES,70629.63,74784.32,4154.68,2000,41.55,5.94,3.19,NO,46.29,0,12.72,-9.53,21.57,86.29,NO,2.18
single_premium_7d,T0084,ETH,long,500,50,10,2025-01-26,2025-01-27,1,3231.48,3181.93,3001,-1.53,-7.13,0.62,YES,3166.85,2972.96,193.89,1250,22.82,6.52,-10,YES,64.15,0,6.05,-13.72,35.66,100,YES,1.82
day_rate_14d,T0084,ETH,long,500,50,10,2025-01-26,2025-01-27,1,3231.48,3181.93,3001,-1.53,-7.13,0.62,YES,3166.85,2972.96,193.89,2000,43.24,6.18,-10,YES,102.65,0,4.41,-12.08,35.66,100,YES,-0.68
single_premium_7d,T0085,BTC,short,2500,10,250,2025-06-05,2025-06-19,14,101570.2,104671.9,110651.12,-3.05,-8.94,0.36,YES,103601.6,109695.82,6094.21,6250,72.57,4.15,-76.34,NO,375,65.86,103.67,-114.16,223.51,89.41,NO,27.81
day_rate_14d,T0085,BTC,short,2500,10,250,2025-06-05,2025-06-19,14,101570.2,104671.9,110651.12,-3.05,-8.94,0.36,YES,103601.6,109695.82,6094.21,10000,153.91,4.4,-76.34,NO,600,105.38,219.87,-190.84,223.51,89.41,NO,60.69
single_premium_7d,T0086,ETH,short,25000,20,1250,2025-10-12,2025-11-11,30,4156.21,3416.54,4295.57,17.8,-3.35,0.79,YES,4239.33,4488.71,249.37,62500,1185.06,6.77,4449.19,NO,845.66,0,1692.94,2756.25,838.26,67.06,NO,507.88
day_rate_14d,T0086,ETH,short,25000,20,1250,2025-10-12,2025-11-11,30,4156.21,3416.54,4295.57,17.8,-3.35,0.79,YES,4239.33,4488.71,249.37,100000,2068.21,5.91,4449.19,NO,1353.05,0,2954.58,1494.6,838.26,67.06,NO,886.37
single_premium_7d,T0087,BTC,long,25000,3,8333.333333333334,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,62500,950.44,5.43,958.36,NO,0,0,620.7,337.66,0,0,NO,186.21
day_rate_14d,T0087,BTC,long,25000,3,8333.333333333334,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,100000,1899.93,5.43,958.36,NO,0,0,581.61,376.75,0,0,NO,99.84
single_premium_7d,T0088,BTC,short,1000,20,50,2026-01-18,2026-01-21,3,93633.53,89363.71,95485,4.56,-1.98,0.26,YES,95506.2,101124.21,5618.01,2500,19.16,2.74,45.6,NO,0,0,12.51,33.09,0,0,NO,3.75
day_rate_14d,T0088,BTC,short,1000,20,50,2026-01-18,2026-01-21,3,93633.53,89363.71,95485,4.56,-1.98,0.26,YES,95506.2,101124.21,5618.01,4000,47.19,3.37,45.6,NO,0,0,14.44,31.16,0,0,NO,2.48
single_premium_7d,T0089,BTC,long,500,5,100,2023-12-15,2023-12-22,7,41933.89,44013.73,40508.01,4.96,-3.4,0.49,YES,41095.21,38579.18,2516.03,1250,19.31,5.52,24.8,NO,17.5,0,27.58,-2.78,17,17,NO,8.27
day_rate_14d,T0089,BTC,long,500,5,100,2023-12-15,2023-12-22,7,41933.89,44013.73,40508.01,4.96,-3.4,0.49,YES,41095.21,38579.18,2516.03,2000,38.42,5.49,24.8,NO,28.01,0,27.44,-2.64,17,17,NO,7.27
single_premium_7d,T0090,BTC,long,2500,5,500,2026-03-04,2026-03-11,7,72683.26,70208,65618.51,-3.41,-9.72,0.84,YES,71229.59,66868.6,4361,6250,134.45,7.68,-85.14,NO,375,87.85,192.08,-189.37,243,48.6,NO,53.23
day_rate_14d,T0090,BTC,long,2500,5,500,2026-03-04,2026-03-11,7,72683.26,70208,65618.51,-3.41,-9.72,0.84,YES,71229.59,66868.6,4361,10000,243.95,6.97,-85.14,NO,600,140.55,174.25,-118.83,243,48.6,NO,45.25
single_premium_7d,T0091,BTC,short,5000,3,1666.6666666666667,2025-12-07,2025-12-14,7,90402.29,88171.61,94640.66,2.47,-4.69,0.48,YES,92210.34,97634.47,5424.14,12500,184.13,5.26,123.38,NO,336.04,0,263.05,-139.67,234.42,14.07,NO,78.91
day_rate_14d,T0091,BTC,short,5000,3,1666.6666666666667,2025-12-07,2025-12-14,7,90402.29,88171.61,94640.66,2.47,-4.69,0.48,YES,92210.34,97634.47,5424.14,20000,356.74,5.1,123.38,NO,537.67,0,254.81,-131.44,234.42,14.07,NO,67.53
single_premium_7d,T0092,BTC,long,10000,10,1000,2025-11-08,2025-11-11,3,102285.57,103009.35,101372.58,0.71,-0.89,0.46,YES,100239.86,94102.72,6137.13,25000,363.42,5.19,70.76,NO,0,0,237.34,-166.58,0,0,NO,71.2
day_rate_14d,T0092,BTC,long,10000,10,1000,2025-11-08,2025-11-11,3,102285.57,103009.35,101372.58,0.71,-0.89,0.46,YES,100239.86,94102.72,6137.13,40000,736.41,5.26,70.76,NO,0,0,225.43,-154.67,0,0,NO,38.7
single_premium_7d,T0093,BTC,long,2500,10,250,2024-03-31,2024-04-30,30,71288.9,60622.1,59040.3,-14.96,-17.18,0.76,YES,69863.12,65585.79,4277.33,6250,127.94,7.31,-250,YES,375,375,182.77,-181.84,375,100,YES,36.08
day_rate_14d,T0093,BTC,long,2500,10,250,2024-03-31,2024-04-30,30,71288.9,60622.1,59040.3,-14.96,-17.18,0.76,YES,69863.12,65585.79,4277.33,10000,235.04,6.72,-250,YES,600,600,335.78,-109.84,429.54,100,YES,70.73
single_premium_7d,T0094,BTC,long,2500,20,125,2025-04-07,2025-04-10,3,79140.01,79552.34,74420.69,0.52,-5.96,0.54,YES,77557.21,72808.81,4748.4,6250,103.7,5.93,-125,YES,247.7,0,67.72,-54.69,149.08,100,YES,20.32
day_rate_14d,T0094,BTC,long,2500,20,125,2025-04-07,2025-04-10,3,79140.01,79552.34,74420.69,0.52,-5.96,0.54,YES,77557.21,72808.81,4748.4,10000,201.99,5.77,-125,YES,396.33,0,61.83,-48.81,149.08,100,YES,10.61
single_premium_7d,T0095,ETH,long,2500,5,500,2024-04-07,2024-05-07,30,3453.67,3005.78,2814.12,-12.97,-18.52,0.78,YES,3384.6,3177.38,207.22,6250,129.91,7.42,-324.21,NO,375,375,185.59,-134.8,375,75,NO,36.93
day_rate_14d,T0095,ETH,long,2500,5,500,2024-04-07,2024-05-07,30,3453.67,3005.78,2814.12,-12.97,-18.52,0.78,YES,3384.6,3177.38,207.22,10000,237.73,6.79,-324.21,NO,600,600,339.61,-63.82,462.95,92.59,NO,71.88
single_premium_7d,T0096,BTC,short,2500,10,250,2025-12-25,2026-01-01,7,87171.68,88738.34,90325,-1.8,-3.62,0.4,YES,88915.11,94145.41,5230.3,6250,79.07,4.52,-44.93,NO,101.09,0,112.96,-157.89,90.43,36.17,NO,33.89
day_rate_14d,T0096,BTC,short,2500,10,250,2025-12-25,2026-01-01,7,87171.68,88738.34,90325,-1.8,-3.62,0.4,YES,88915.11,94145.41,5230.3,10000,162.39,4.64,-44.93,NO,161.74,0,116,-160.93,90.43,36.17,NO,30.74
single_premium_7d,T0097,ETH,long,500,3,166.66666666666666,2023-11-01,2023-11-15,14,1847.74,2059.38,1777,11.45,-3.83,0.55,YES,1810.79,1699.92,110.86,1250,20.95,5.99,57.27,NO,22.86,0,29.93,27.34,19.14,11.49,NO,8.98
day_rate_14d,T0097,ETH,long,500,3,166.66666666666666,2023-11-01,2023-11-15,14,1847.74,2059.38,1777,11.45,-3.83,0.55,YES,1810.79,1699.92,110.86,2000,40.69,5.81,57.27,NO,36.57,0,58.12,-0.85,19.14,11.49,NO,17.44
single_premium_7d,T0098,BTC,long,500,20,25,2023-11-02,2023-11-09,7,34950,36706.59,34100,5.03,-2.43,0.55,YES,34251,32154,2097,1250,20.95,5.99,25.13,NO,5.4,0,29.93,-4.8,5.4,21.6,NO,8.98
day_rate_14d,T0098,BTC,long,500,20,25,2023-11-02,2023-11-09,7,34950,36706.59,34100,5.03,-2.43,0.55,YES,34251,32154,2097,2000,40.69,5.81,25.13,NO,8.64,0,29.06,-3.93,8.64,34.56,NO,7.7
single_premium_7d,T0099,BTC,short,1000,5,200,2025-05-26,2025-06-02,7,109464.32,105904.94,110829.42,3.25,-1.25,0.35,YES,111653.61,118221.47,6567.86,2500,28.02,4,32.52,NO,0,0,40.02,-7.51,0,0,NO,12.01
day_rate_14d,T0099,BTC,short,1000,5,200,2025-05-26,2025-06-02,7,109464.32,105904.94,110829.42,3.25,-1.25,0.35,YES,111653.61,118221.47,6567.86,4000,60.21,4.3,32.52,NO,0,0,43,-10.49,0,0,NO,11.4
single_premium_7d,T0100,BTC,short,2500,20,125,2024-10-30,2024-11-02,3,72322.91,69358.94,72948.6,4.1,-0.87,0.38,YES,73769.37,78108.74,4339.37,6250,75.96,4.34,102.46,NO,0,0,49.61,52.85,0,0,NO,14.88
day_rate_14d,T0100,BTC,short,2500,20,125,2024-10-30,2024-11-02,3,72322.91,69358.94,72948.6,4.1,-0.87,0.38,YES,73769.37,78108.74,4339.37,10000,158.37,4.52,102.46,NO,0,0,48.48,53.97,0,0,NO,8.32
single_premium_7d,T0101,BTC,long,2500,5,500,2025-07-13,2025-07-14,1,119130.81,119863.71,117238.69,0.62,-1.59,0.3,YES,116748.19,109600.35,7147.85,6250,55.14,3.15,15.38,NO,0,0,14.63,0.75,0,0,NO,4.39
day_rate_14d,T0101,BTC,long,2500,5,500,2025-07-13,2025-07-14,1,119130.81,119863.71,117238.69,0.62,-1.59,0.3,YES,116748.19,109600.35,7147.85,10000,130.06,3.72,15.38,NO,0,0,13.27,2.11,0,0,NO,-2.06
single_premium_7d,T0102,ETH,long,10000,50,200,2025-04-06,2025-04-09,3,1579.77,1669.27,1383.26,5.67,-12.44,0.8,YES,1548.17,1453.39,94.79,25000,525.82,7.51,-200,YES,1500,0,343.39,223.15,1243.92,100,YES,103.02
day_rate_14d,T0102,ETH,long,10000,50,200,2025-04-06,2025-04-09,3,1579.77,1669.27,1383.26,5.67,-12.44,0.8,YES,1548.17,1453.39,94.79,40000,959.34,6.85,-200,YES,2400,0,293.68,272.86,1243.92,100,YES,50.41
